ID,Text,Translation,VoiceActor,Context
751467055605,<em>Influence</em> check successful,,,Conversation Pierre_2 PhraseConditionRolloverText
258733750188,Join us,,,Conversation Pierre_2 KeywordT
340229163981,"And you want to... take me with you? Let me become one of you? This is a great honor and I hope I won't disappoint you, mercenaires.",,Pierre,Conversation Pierre_2 Text 
381797875732,I don't know about great honor... But I promise you we'll have a lot of fun.,,Spike,Conversation Pierre_2 Text 
753356430598,"I got my eye on you, punk.",,Nails,Conversation Pierre_2 Text 
983603319960,Guess we'll see. Fall in.,,Len,Conversation Pierre_2 Text 
752786285986,"As long as you're sincere about being reformed, I'm sure you won't.",,Raider,Conversation Pierre_2 Text 
817742945459,"Yeah, we'll see. Now let's get you some gear, Woodstock.",,Gus,Conversation Pierre_2 Text 
229564125495,"Brilliant! I'm sure you'll do fine. Just maybe check with us first before killing any civilians, right?",,Scope,Conversation Pierre_2 Text 
842029966234,Fight well and with honor and you will fit right in.,,Fauda,Conversation Pierre_2 Text 
805940946938,I am sure you won't. I only have one rule: Stay away from my foot powder.,,Grunty,Conversation Pierre_2 Text 
955896518299,"I'll be watching you. You won't see me, but I'll see you.",,Shadow,Conversation Pierre_2 Text 
503295640395,"And I have just one thing to ask - please, don't disappoint me as well. Be honorable to the end.",,Pierre,Conversation Pierre_2 Text 
314516261496,"I'll try not to disappoint you, kid. I suppose I owe you that much. But I'll leave that whole ""honor"" thing up to you.",,Spike,Conversation Pierre_2 Text 
170949785343,sent <em>Pierre</em> back to protect Ernie,,,Conversation Pierre_2 SpecialConversationMessage
717548727795,Go home,,,Conversation Pierre_2 KeywordT
258536304207,Yes... I can do that. I will return to <em>Ernie</em> and do my best to heal the damage I have done. I will protect my people from those who are like the fool I was.,,Pierre,Conversation Pierre_2 Text 
551703472366,He's looking at me again!,,Spike,Conversation Pierre_2 Text 
800484809741,That's the best news I heard in a while.,,Blood,Conversation Pierre_2 Text 
623470915074,Say hi to that cute dad of yours for me!,,Fox,Conversation Pierre_2 Text 
327362892653,I have full heart from wholesomeness.,,Barry,Conversation Pierre_2 Text 
496308930670,Be good! Don't kill any more of your dad's friends!,,Raven,Conversation Pierre_2 Text 
209539095292,"Your path will be no less easy, but it will offer you riches you have not yet known existed.",,DrQ,Conversation Pierre_2 Text 
877107765188,"Be cool, playah. Don't make us come find you.",,Ice,Conversation Pierre_2 Text 
441695769517,Leave me be.,,Pierre,Conversation Pierre_2 Text 
663715701872,Farewell.,,Pierre,Conversation Pierre_2 Text 
870357128665,"Well, you did it, mercenaires. You have won and I... I lost everything... Father, forgive me...",,Pierre,Conversation Pierre_Defeated Text 
365175135291,"Cease fire, mercenaires! You have won. There is no shame in losing to stronger warriors. My life is in your hands.",,Pierre,Conversation Pierre_Defeated Text 
155315053597,"Cease fire, mercenaires! You have won. There is no shame in losing to honorable opponents. My life is in your hands.",,Pierre,Conversation Pierre_Defeated Text 
986014151108,Where is the President being kept?,,,Conversation Pierre_Defeated KeywordT
161189169106,"<em>Le Major</em> has him back in his camp. Don't even think about trying to rescue him - on the mainland there is no other power but the Legion, and no God but Le Major himself.",,Pierre,Conversation Pierre_Defeated Text 
854991139197,"The Lord's light shines everywhere, even into the dark and stinky hole where this Major hides.",,Barry,Conversation Pierre_Defeated Text 
162814770959,"Ooo, it sounds cursed! When can we go? ",,Kalyna,Conversation Pierre_Defeated Text 
887860763831,I'll come loaded for bear.,,Grizzly,Conversation Pierre_Defeated Text 
683298590649,"I will leave this cursed island. I must report to <em>Le Major</em>, and then... I don't know. My life belongs to the <em>Legion</em>.",,Pierre,Conversation Pierre_Defeated Text 
473032573507,"No, your life belongs to you. Unlock your potential! Do not fear success!",,Thor,Conversation Pierre_Defeated Text 
882728187539,"Honestly, I think you can do better. I see you running your own travel agency or giving tours or something.",,Mouse,Conversation Pierre_Defeated Text 
655018451953,"If I am being completely honest, I think the Legion is yesterday's fashion. Time to put it away and move on.",,Livewire,Conversation Pierre_Defeated Text 
622656618097,What will you do if we let you go?,,,Conversation Pierre_Defeated KeywordT
602965250217,"You may have bested me, but my life belongs to the <em>Legion</em>. I will not lie to you - I will report to <em>Le Major</em>, and he will probably order me to hunt you down and kill you. If you don't want that... You know what to do.",,Pierre,Conversation Pierre_Defeated Text 
190817616609,"Don't need to tell me how to do my job, dumbass. I can kill you whenever I want. ",,Meltdown,Conversation Pierre_Defeated Text 
498520092366,"You don't hunt the Wolf, boy. The Wolf hunts you.",,Wolf,Conversation Pierre_Defeated Text 
836554835931,You should hunt elk or rabbit instead. Much better for stew.,,Omryn,Conversation Pierre_Defeated Text 
184964133779,"It is not a big secret, but you won't learn it from me. Kill me if you will... I am no traitor like <em>Herman</em>. ",,Pierre,Conversation Pierre_Defeated Text 
512207376993,"I don't mean to be nit-picky, but you DID sell out your home town to the Legion, so you're sorta exactly like him... I guess?",,MD,Conversation Pierre_Defeated Text 
433066313053,Sure. You brought a bunch of armed thugs into your home town. Totally different.,,Raven,Conversation Pierre_Defeated Text 
650786714079,"Nah, man. Not like Herman. You come back to your old 'hood with gangbangers and guns, You WAY worse than Herman.",,Ice,Conversation Pierre_Defeated Text 
611312162675,"It is not a big secret, but you won't learn it from me. Kill me if you will... I am no traitor. ",,Pierre,Conversation Pierre_Defeated Text 
271750334678,"What if I kick you in the teeth? Just a few times, or maybe a few dozen times.",,Meltdown,Conversation Pierre_Defeated Text 
438497055015,"Fidel likes that! Fidel can kill him now, right?",,Fidel,Conversation Pierre_Defeated Text 
440134473128,This is no problem.,,Igor,Conversation Pierre_Defeated Text 
993367435241,Where do we find the Major?,,,Conversation Pierre_Defeated KeywordT
116550078766,"It is not a big secret, and you are honorable opponents. Le Major would enjoy meeting you in battle. You will find his fort at the <em>Eagle's Nest</em>, up in the highlands.",,Pierre,Conversation Pierre_Defeated Text 
703590059364,"His face will enjoy meeting my fist, just like yours did.",,Meltdown,Conversation Pierre_Defeated Text 
453710864793,That sounds far. We should pack an extra lunch.,,Omryn,Conversation Pierre_Defeated Text 
410425596923,Perfect! Blowing up forts in the highlands was how I spent my youth.,,Red,Conversation Pierre_Defeated Text 
925624949011,<em>Influence</em> check successful,,,Conversation Pierre_Defeated PhraseConditionRolloverText
553424692545,"Yes. I shall go to join my mother and father. And you? I hope you kill every rotten, lying, worthless inhabitant of this god forsaken country.",,Pierre,Conversation Pierre_Defeated Text 
181019949298,Thank you! Fidel will try his best!,,Fidel,Conversation Pierre_Defeated Text 
856797015118,"Oh yes we will. Such a shame you won't be there to see it, dumbass.",,Meltdown,Conversation Pierre_Defeated Text 
664431506531,You are a disgrace to your people. Shaitan take you!,,Fauda,Conversation Pierre_Defeated Text 
968781949182,This action may have major consequences!,,,Conversation Pierre_Defeated PhraseRolloverText
871788700271,executed <em>Pierre</em>,,,Conversation Pierre_Defeated SpecialConversationMessage
149721213565,Time to die,,,Conversation Pierre_Defeated KeywordT
445294838707,"I understand. <em>Le Major</em> teaches us to show no mercy to a beaten enemy. Go ahead, I'm ready!",,Pierre,Conversation Pierre_Defeated Text 
591434759042,Fidel is even more ready!,,Fidel,Conversation Pierre_Defeated Text 
236155514048,"Oh, cut the dramatics and just die.",,Meltdown,Conversation Pierre_Defeated Text 
443219304486,May God have mercy on your soul.,,Barry,Conversation Pierre_Defeated Text 
725537503858,You may go,,,Conversation Pierre_Defeated KeywordT
710759065186,"What? Mercy? To a beaten enemy?... I... I thank you, I guess.",,Pierre,Conversation Pierre_Defeated Text 
608283380098,Who is this Mercy? Why let go? He said we can have his life.,,Fidel,Conversation Pierre_Defeated Text 
732243758274,Remember - we are not like your stupid Legion.,,Raven,Conversation Pierre_Defeated Text 
968013272003,Run away now or the beatings will continue.,,Steroid,Conversation Pierre_Defeated Text 
918566160071,Everyone deserves a second chance. Go. Make today the first day of the rest of your life!,,Thor,Conversation Pierre_Defeated Text 
170287929525,Perhaps we will meet again - but I can't promise not to fight you when the time comes.,,Pierre,Conversation Pierre_Defeated Text 
238564867788,"Anytime, dumbass. ",,Meltdown,Conversation Pierre_Defeated Text 
395878046670,"We have bested you, and we will do it again.",,Buns,Conversation Pierre_Defeated Text 
186400032612,"Next time, try a little harder, will ya? I barely broke a sweat.",,Wolf,Conversation Pierre_Defeated Text 
972303600884,This action may have major consequences!,,,Conversation Pierre_Defeated PhraseRolloverText
243209127207,"At ease, soldiers! You did a great job. I had faith the high command was organizing a strike team to come find me. It seems my faith was not misplaced.",,President,Conversation President_1 Text 
734583724504,"Well, sir, about that...",,Len,Conversation President_1 Text 
536603057957,"Right. Uh, listen, Scooter...",,Nails,Conversation President_1 Text 
771652948108,"I beg your pardon, but you may want...",,Sidney,Conversation President_1 Text 
886290696434,"Congratulations on the quality of your disguise! You look more like mercenaries than commandos! I admit that I cannot guess to which division you belong. Please, show me your IDs and I will make sure you get the highest commendations.",,President,Conversation President_1 Text 
439879852811,I will finally get medal!,,Igor,Conversation President_1 Text 
356336277392,Mother will be very proud!,,Grunty,Conversation President_1 Text 
962864547853,"At last, the world will know that Alejandro Diaz is a hero!",,Smiley,Conversation President_1 Text 
761398962588,Soldiers? I had faith the high command was organizing a strike team to come find me and arrest the <em>Major</em>... Though I cannot help but notice that he is not handcuffed and he is still armed.,,President,Conversation President_1 Text 
498497715419,You know why? It's because I'm so very pretty.,,Spike,Conversation President_1 Text Firefly reference 
665639805037,"Please don't tell me he was an undercover agent, because after all that he has done, I would find that very hard to believe.",,President,Conversation President_1 Text 
610030684821,"Mercenaries?! But why? I overheard people talking in camp about <em>Colonel Faucheux</em> entering the valley with a lot of soldiers. I assumed he was coming to free me and restore order. Why would he need to hire... people like you? And this cold-blooded killer here, is he a ""mercenary"" as well?",,President,Conversation President_1 Text 
109248894669,"I really was a mercenary, Alphonse. I have some... unfinished business, so I guess I'll be back in action for one last time. But don't hold it against these guys - none of this was part of anyone's plan. It's just a jagged alliance we had to form.",,Spike,Conversation President_1 Text JA games reference 
543378117066,We are mercenaries,,,Conversation President_1 KeywordT
269012769412,Mercenaries?! But why? I overheard people talking in camp about <em>Colonel Faucheux</em> entering the valley with a lot of soldiers. I assumed he was coming to free me and restore order. Why would he need to hire... people like you? No offense.,,President,Conversation President_1 Text 
902861870734,Your daughter sent us,,,Conversation President_1 KeywordT
903815985130,Emma hired you? But... Of course. The government is too divided. She had to be the one to organize a rescue mission. God knows what she must have gone through. I should have never let myself be captured like that.,,President,Conversation President_1 Text 
305922011398,Amen to that. You just stood there. I expected a little more fight from someone like you.,,Spike,Conversation President_1 Text 
253113743689,Your daughter is very brave.,,Fauda,Conversation President_1 Text 
271905014380,"That's the risk you gotta take when you lead from the front, Woodrow.",,Gus,Conversation President_1 Text 
430916680929,"I guess I'm lucky I have so many kids. If I ever got captured, they could form their own army. Scary thought, that.",,Scully,Conversation President_1 Text 
288387945662,Faucheux betrayed you,,,Conversation President_1 KeywordT
473989464440,"Faucheux is a traitor? That explains a lot, and it suggests much more, none of it good. The right wing wants to line their pockets by selling Grand Chien's resources to the highest bidder and the army will answer to whomever pays them the most. When I was abducted, both groups must have seen an opportunity to accomplish their goals.",,President,Conversation President_1 Text 
190122511969,Curse their sudden but inevitable betrayal.,,Spike,Conversation President_1 Text Firefly reference 
557476037796,There is never a shortage of opportunities for the selfish and greedy.,,DrQ,Conversation President_1 Text 
390278835252,I have learned never to trust rich people or people with guns. They will both try to take something from you.,,Grunty,Conversation President_1 Text 
801040315692,"Forgive me, but that sounds a little odd coming from a well-paid mercenary.",,President,Conversation President_1 Text 
576876818357,The irony is not lost on me.,,Grunty,Conversation President_1 Text 
244730581098,"This kind of thing makes my blood boil, man!",,Blood,Conversation President_1 Text 
166042710746,"Well, it's clear what I have to do. If I don't act quickly, this country may descend into another bloody <em>civil war</em>! I must go back to the capital at once and try to prevent it.",,President,Conversation President_1 Text 
743823204758,"Thank you again for your help. I wish you luck getting out of this mess. <em>Faucheux</em> is using you to legitimize his actions. I will uncover his plot as best I can at the capital, but I must first rally my political allies and show the people I'm still alive. You may be on your own here in the <em>Adjani</em> for a while.",,President,Conversation President_1 Text 
929806625659,Yeah. Both of us have our own mess to fix.,,Spike,Conversation President_1 Text 
124611292983,If you hadn't kidnapped me in the first place...,,President,Conversation President_1 Text 
228408345203,"...Some Brutus would have shot you right in your palace. Come on, Alphonse, what's done is done. Who knows, it may be for the best.",,Spike,Conversation President_1 Text 
970620042208,I find that very hard to believe.,,President,Conversation President_1 Text 
567394054632,"Not to worry, old chap! We'll give that rapscallion Faucheux what for and have things buttoned up here right quick.",,Sidney,Conversation President_1 Text 
521049699746,"No sweat, partner! We very good at saving homesteads and driving off banditos!",,Tex,Conversation President_1 Text 
526030498329,Don't worry about us. We know how to stay hidden when we need to.,,Shadow,Conversation President_1 Text 
790966730591,"Farewell, soldiers. I wish you luck, for strength and courage I know you already have in plentiful supply.",,President,Conversation President_1 Text 
242677370659,Are you okay?,,,Conversation President_1 KeywordT
806884752130,"Yes, this is not the first time I've been shot at. Back in those days I had a gun in my hand, but it is like a memory from another life now. Nevertheless, an <em>old soldier's</em> reflexes never die.",,President,Conversation President_1 Text 
349519749207,Of course! Don't they teach that in school?,,President,Conversation President_1 Text 
772241898592,You were in the military?,,,Conversation President_1 KeywordT
782934336489,"I was CO of the Grand Chien special forces brigade, rank of Colonel. Me and my boys ended the civil war when we refused to follow unlawful orders and instead we fought to overthrow the bloody communist regime. ",,President,Conversation President_1 Text 
749594547823,"You have my respect, sir.",,Len,Conversation President_1 Text 
145925529096,"It isn't always easy, being on the right side of the law.",,Raider,Conversation President_1 Text 
621115341357,"It is good to have conscience, but is heavy thing sometimes.",,Barry,Conversation President_1 Text 
276453002987,"Then we laid down our weapons and I answered in court for insubordination, even served some time in prison.",,President,Conversation President_1 Text 
555356318415,"Guess that's just your luck, eh?",,Spike,Conversation President_1 Text 
847580728734,"Luckily, free elections were being held and the new government pardoned me. I ran for President and... The rest is the modern history of Grand Chien.",,President,Conversation President_1 Text 
110327355348,Faucheux framed us for committing war crimes,,,Conversation President_1 KeywordT
579189138495,A tough lesson I learned from the civil war is that those who are about to commit war crimes often try to blame others for doing the same. It's just how wartime propaganda works.,,President,Conversation President_1 Text 
293629843363,"That much is true. A few of my Legion dummies believed they were ""liberating"" the locals. I had to come up with all kinds of fairy tales to get them to do their fucking job. Good thing that most of 'em are just shameless looters.",,Spike,Conversation President_1 Text 
362852800469,And to think I used to believe you were an honorable man!,,PierreMerc,Conversation President_1 Text 
277106100389,"When Fidel commit war crime, Fidel always take credit!",,Fidel,Conversation President_1 Text 
955697495359,"Well, Faucheux is about to find out how much I don't appreciate people saying bad things about me.",,Raven,Conversation President_1 Text 
447399213659,"Well, this Faucheux guy is about to get a war crime committed right on his damn head, and that's no propaganda!",,Ice,Conversation President_1 Text 
519345685402,We could use all the information you have on this man.,,Buns,Conversation President_1 Text 
263833074819,"Any intelligence you could share would be most appreciated, my good man.",,Sidney,Conversation President_1 Text 
371394706141,"Sir, any information you have on the perp would be greatly appreciated.",,Raider,Conversation President_1 Text 
783408244624,"Well, I have only surface impressions of him. Young. Capable. Very ambitious. But I know very well his predecessor as a commander of the special forces... Because that was me.",,President,Conversation President_1 Text 
440449374940,"Here, I'll write down a few tactical details that may be useful for you.",,President,Conversation President_1 Text 
989177258715,Anything we need to know about Faucheux?,,,Conversation President_1 KeywordT
520534407469,"Well, I have only surface impressions of him. Young. Capable. Very ambitious.",,President,Conversation President_1 Text 
711187458227,"Pretty much your opposite, eh, Alphonse?",,Spike,Conversation President_1 Text 
510570615715,"To be honest, I wasn't unlike him back in my day. The only difference between us - and also between me and you, Major, - was that I had my moral code and I served my country.",,President,Conversation President_1 Text 
443824086676,"Yeah, you're one of the good boys. Those like me are of the other kind - we get the job done, but sometimes we just get carried away.",,Spike,Conversation President_1 Text 
288852050081,Do you think the Major was part of the conspiracy?,,,Conversation President_1 KeywordT
624632276240,"No, I believe he was working for himself. He had his private army and he was de facto ruler of the Adjani. I studied him and got to know him a little. If he had any plans to overthrow the government, he wouldn't side with anyone else to do it.",,President,Conversation President_1 Text 
180942087174,But I see he is with you. Why don't you ask him yourself?,,President,Conversation President_1 Text 
795050537151,"Seems like you got a good understanding of me, Alphonse. If I ever mean to overthrow you, you'll know it. You'll be facing me on the battlefield, and you'll be armed.",,Spike,Conversation President_1 Text Firefly reference 
347958453137,The spirits said you would come. It is well you did so before those <em>Legion</em> thugs put a bullet in me. ,,Shaman,Conversation Shaman_1 Text 
505695679334,"You can always count on us to shoot desperados, partner!",,Tex,Conversation Shaman_1 Text 
682250509379,Their bodies will return to Mother Earth and the worms shall be pleased. Their souls will cross over and gain wisdom.,,Shaman,Conversation Shaman_1 Text 
641222442104,They deserved to die,,,Conversation Shaman_1 KeywordT
316677171525,"They did not die, they merely lost their bodies. Now their spirits will join the soul of this world and aim for completion.",,Shaman,Conversation Shaman_1 Text 
583659401307,Their mortal vessels are now empty and hollow.,,Reaper,Conversation Shaman_1 Text 
834252334323,"Ehehehee, Fidel does not blow people to pieces. No, Fidel give them completion too! Saint Fidel!",,Fidel,Conversation Shaman_1 Text 
344350691290,It is regrettable,,,Conversation Shaman_1 KeywordT
284232567885,"Yes, I see the light of kindness in your eyes. You will bring good to this land.",,Shaman,Conversation Shaman_1 Text 
893901959296,Fidel brings explosives as well.,,Fidel,Conversation Shaman_1 Text 
106283384147,Save us the mumbo-jumbo,,,Conversation Shaman_1 KeywordT
927371624989,We have not come here for spiritual guidance.,,Buns,Conversation Shaman_1 Text 
658762886585,Of course. How may I help you then?,,Shaman,Conversation Shaman_1 Text 
634532450407,"The spirits doubted you, but I knew you could do it! Do you have the <em>Metaviron</em> and can you spare it to save my family?",,Shaman,Conversation Shaman_1 Text 
556648424716,Yes,,,Conversation Shaman_1 KeywordT
871648458286,Operation is available: <em>Cure the diseased</em>,,,Conversation Shaman_1 PhraseConditionRolloverText
669010750190,"Thank you for saving my family. I have learned much from you, including humility. May the spirits guide you on your path.",,Shaman,Conversation Shaman_1 Text 
244502884263,You have done so much for us and the spirits are pleased with your presence here. This is why I have decided to give you my ultimate <em>blessing for spiritual protection</em>. Are you willing to accept it?,,Shaman,Conversation Shaman_1 Text 
423347238259,"Yes, please",,,Conversation Shaman_1 KeywordT
734229412221,"You see... I wasn't always a Shaman. I was a warrior, a <em>death squad commando</em>. I took many lives, until the spirits guided me to a better path. Please, accept this relic of my past to help you find a better future.",,Shaman,Conversation Shaman_1 Text 
174229528542,"Этот броник воняет, как Игорь после бурной ночи.","Этот броник воняет, как Игорь после бурной ночи.",Ivan,Conversation Shaman_1 Text 
796793057977,"Got no idea what kind of army uses such personal armor, but I like it. Hell, I love it.",,Gus,Conversation Shaman_1 Text 
629267652267,Take it as a token of my gratitude for what you have done for our community. May the spirits protect your body and soul.,,Shaman,Conversation Shaman_1 Text 
706651081869,Enough with the mumbo-jumbo,,,Conversation Shaman_1 KeywordT
194516229968,As you will. I'm sorry for bringing it up.,,Shaman,Conversation Shaman_1 Text 
821290482240,I heard you have saved this little girl Claudette. I knew it! You already bring good to the land.,,Shaman,Conversation Shaman_1 Text 
659724133415,"I bring the gift of death with one hand, and salvation with the other.",,Reaper,Conversation Shaman_1 Text 
434814315785,And I appreciate your knowledge of the balance in the spirit world.,,Shaman,Conversation Shaman_1 Text 
251473500190,Ahhh! I've seen you have enabled the special TV channels! Now that's pleasing the spirits!,,Shaman,Conversation Shaman_1 Text 
928313478442,You old pervert.,,Fox,Conversation Shaman_1 Text 
792317693959,"Thank you for helping this <em>""Karen""</em> woman. Not that I liked her, but everyone will be happier when she is back in her own home. I hope she feels the same, but the spirits tell me she is one who complains even louder when she is surrounded by things that should make her happy. Curious.",,Shaman,Conversation Shaman_1 Text 
650434663613,"It is good you have finally silenced this <em>""Karen""</em> woman.",,Shaman,Conversation Shaman_1 Text 
241051567476,In Death we have given her the gift of peace that she didn't have in life.,,Reaper,Conversation Shaman_1 Text 
508562212247,"I will perform a ritual to soothe her restless spirit, for I tremble in fear that she may haunt us with her endless complaints.",,Shaman,Conversation Shaman_1 Text 
891554576422,Welcome and be blessed with the spirits' guidance.,,Shaman,Conversation Shaman_1 Text 
643265315222,"Tell me about your ailments, child.",,Shaman,Conversation Shaman_1 Text 
195887112025,What happened here?,,,Conversation Shaman_1 KeywordT
564740213010,"Those bandits were repeatedly coming here and forcing me to <em>heal</em> them for free. A <em>Shaman</em> can never refuse to help, but the spirits have sent you to deliver me from them.",,Shaman,Conversation Shaman_1 Text 
262419692853,Can you heal bullet wounds?,,,Conversation Shaman_1 KeywordT
826472564312,"Yes. He who heals the spirit must be able to bring relief to the body as well, even a body corrupted by the soul of a petty bandit.",,Shaman,Conversation Shaman_1 Text 
778553684448,You're a Shaman?,,,Conversation Shaman_1 KeywordT
376290419277,"I commune with spirits to help guide people to health and wisdom. I do not require much as payment, but right now I can not devote much time to it. My own family is suffering from this strange <em>illness</em> and my reputation as a healer is at stake.",,Shaman,Conversation Shaman_1 Text 
657059886921,Your family is sick and you worry about your reputation?!,,Len,Conversation Shaman_1 Text 
508697416796,"If I can't cure my own family, what will my people think? They will lose faith in my abilities, perhaps even in the spirits themselves. They need such faith in these miserable times.",,Shaman,Conversation Shaman_1 Text 
408209914014,What illness?,,,Conversation Shaman_1 KeywordT
857505000416,"It was brought here by a patient from a nearby village who came to me in the night. I have been spared the disease, but my family... The spirits have seen fit to punish my pride in my healing abilities by making them too sick for me to cure.",,Shaman,Conversation Shaman_1 Text 
282770985337,good impression on <em>Sangoma</em>,,,Conversation Shaman_1 SpecialConversationMessage
986671811821,Are they quarantined?,,,Conversation Shaman_1 KeywordT
866191278826,Have you taken measures to put the patients under proper quarantine?,,Buns,Conversation Shaman_1 Text 
116713047786,"It is well you know something of healing. It gives me hope. Yes, I allow no one but myself to see or care for them in my tent.",,Shaman,Conversation Shaman_1 Text 
978050202063,Are you working for Maman?,,,Conversation Shaman_1 KeywordT
619667862912,From time to time she pays me for my services. The girls from the brothel need help from a healer to save them from certain ailments.,,Shaman,Conversation Shaman_1 Text 
584336288267,I can imagine what kind of ailments.,,Buns,Conversation Shaman_1 Text 
710165268288,"Come on, Ace, give me some more details! I need to know what to expect!",,Hitman,Conversation Shaman_1 Text 
911758299024,Spirits say no details.,,Shaman,Conversation Shaman_1 Text 
868033005803,Maman sent us to look for Smiley,,,Conversation Shaman_1 KeywordT
229923605020,"Oh, why didn't you start with that!",,Shaman,Conversation Shaman_1 Text 
276986378713,Lie,,,Conversation Shaman_1 PhraseRolloverText
947994578392,"There is a way. If you could find and bring me some <em>Metaviron</em> - a compound made from the sap of the Fallow trees - that will surely do! But it is a rare commodity. I heard they sell it at the <em>Flea Market</em>, but I surely couldn't afford it.",,Shaman,Conversation Shaman_1 Text 
118600994367,"Or if you are a capable <em>doctor</em> yourself, please cure my family. Their lives are more important than my reputation as a healer.",,Shaman,Conversation Shaman_1 Text 
248558727937,Operation is available: <em>Cure the diseased</em>,,,Conversation Shaman_1 PhraseConditionRolloverText
987017223925,How can we help you?,,,Conversation Shaman_1 KeywordT
766164545274,"You can easily save both my family and my reputation as a healer. I just need some <em>Metaviron</em>, if you happen to have some...",,Shaman,Conversation Shaman_1 Text 
259038451559,cured the family of <em>Sangoma</em>,,,Conversation Shaman_1 SpecialConversationMessage
742741028714,You can have the Metaviron,,,Conversation Shaman_1 KeywordT
754820340367,"Thank you! You have not only saved my family, but my reputation as well. The people in this camp will rest assured that the spirits watch over them. Of course, my humble skills as a healer will be always at your disposal.",,Shaman,Conversation Shaman_1 Text 
238978395336,"No, we need it",,,Conversation Shaman_1 KeywordT
406059820611,"The spirits warned me your path was not the same as mine. So be it, but I beg you to find a doctor who can cure the disease. If the people in the camp see that my own family is dying, they will think the spirits have abandoned us.",,Shaman,Conversation Shaman_1 Text 
995121019228,Operation is available: <em>Cure the diseased</em>,,,Conversation Shaman_1 PhraseConditionRolloverText
481779242544,"Thanks to you and the power of Metaviron, life flows unhindered in the bodies of my wives and children. How can I say no?",,Shaman,Conversation Shaman_1 Text 
934682469039,"Wait, you've got more than one wife? How'd you manage that, mate?",,Scully,Conversation Shaman_1 Text Approval 
290627646811,"There are some secrets you are not yet ready to learn, my young friend.",,Shaman,Conversation Shaman_1 Text 
169606589633,"Wait, ""wives""? You old weasel!",,Hitman,Conversation Shaman_1 Text Approval 
385859831621,Ye got more than one wife? You're off yer head!,,Red,Conversation Shaman_1 Text 
570882545854,I will collect a drop of their life forces for you. I trust that you will not use it for dark purposes.,,Shaman,Conversation Shaman_1 Text 
758823270587,We need blood samples,,,Conversation Shaman_1 KeywordT
244149658346,"Why would you want that? You did help me preserve the life force of my wives and children, but now you want to take some of it away to be used for some dark purpose?",,Shaman,Conversation Shaman_1 Text 
513241317692,Dr. Kronenberg requested virus samples from the Refugee Camp,,,Conversation Shaman_1 PhraseRolloverText
473972543590,bad impression on <em>Sangoma</em>,,,Conversation Shaman_1 SpecialConversationMessage
646359922514,You owe us,,,Conversation Shaman_1 KeywordT
410934748886,"In case you have forgotten, we never asked for anything in exchange for helping your family.",,Buns,Conversation Shaman_1 Text 
756671971642,"Sir, I can assure you that any blood sample you provide us will not be used in any demon summoning, cannibalism, hematolagnia, or cloning. This is strictly a medical emergency. ",,Raider,Conversation Shaman_1 Text 
636626175546,"Your loved ones' blood could help cure a terrible disease, old chap! No better use of someone's life force than that, I'd say.",,Sidney,Conversation Shaman_1 Text 
902116990758,"Indeed... Well, because you helped me save the lives of my loved ones. now I owe you life for life and blood for blood. So be it.",,Shaman,Conversation Shaman_1 Text 
129716771475,"In order to immunize against the disease in question, blood from a host who has already fought off the infection can be used...",,MD,Conversation Shaman_1 Text 
378281702379,Your loved ones' blood now carries the wisdom necessary to fight this disease. We seek to share this wisdom with others.,,DrQ,Conversation Shaman_1 Text 
495190341927,"Do not think that because I am Sangoma, I do not understand the power of modern medicine. I see that you mean to fight the sickness that almost destroyed my family. Spirits are pleased with that.",,Shaman,"Conversation Shaman_1 Text ""Sangoma"" actually means Shaman "
407058440939,For science,,,Conversation Shaman_1 KeywordT
405326778514,"Do not think that because I am Sangoma, I do not understand the power of modern medicine. But you do not. You say ""for science"" but what you really seek is a miracle.",,Shaman,"Conversation Shaman_1 Text ""Sangoma"" actually means Shaman "
999684572844,"We did help you with the power of medicine, Woodley.",,Gus,Conversation Shaman_1 Text 
512752032288,He's got a point there. It's not like we even really know if this will work.,,Shadow,Conversation Shaman_1 Text 
784335491697,"Look, maybe we should've taken better notes, but cut us some slack. It's for science... basically.",,Nails,Conversation Shaman_1 Text 
498756719409,"Yet when I requested from you a miracle of science, you supplied established medical practice. I see no reason then why you have need of a blood sample.",,Shaman,Conversation Shaman_1 Text 
821945408647,"I do appreciate your reticence, but you should probably know that the spirits told me to tell you that this was VERY important. ",,Livewire,Conversation Shaman_1 Text 
214963126229,"This is the kind of thing gonna get you in tight with the spirits, ya dig?",,Magic,Conversation Shaman_1 Text 
436662658655,"Trust me, sweetie, the spirits LOVE it when people share their bodily fluids with each other.",,Fox,Conversation Shaman_1 Text 
552882564943,I can see through you and I notice your smugness. You think it is really easy to outsmart this superstitious old fool by blabbering about things you do not understand. But I see deeper inside you and I know you mean well.,,Shaman,Conversation Shaman_1 Text 
909030533358,"You know, I am so happy to hear you say that. It seems everyone but my father can acknowledge that fact.",,Livewire,Conversation Shaman_1 Text 
723850092196,"You are too cool, man.",,Magic,Conversation Shaman_1 Text 
458861551830,That is SO sweet!,,Fox,Conversation Shaman_1 Text 
932128549195,"I will grant your wish, but try not to insult the spirits anymore.",,Shaman,Conversation Shaman_1 Text 
371187872108,bad impression on <em>Sangoma</em>,,,Conversation Shaman_1 SpecialConversationMessage
245962226190,To appease the Spirits,,,Conversation Shaman_1 KeywordT
